,date,title,press,contents,link
947,1일 전,[포럼]또 참사 정치 노리는 野 핼러윈 특별법,문화일보,"이태동 서강대 명예교수 지금 우리는 북한의 핵 위협과 우크라이나 전쟁, 그리고 미·중의 패권 다툼으로 인한 신냉전 시험대에 올라 있다. 폭풍전야와 같은 냉혹한 국제 정치적 상황에서 우리의 생존과 존엄을 지키기 위해...",https://www.munhwa.com/news/view.html?no=2023042401073111000001
948,2022.03.29.,"[대학가 투데이] 연세대, 고려대, 서강대, 성균관대, 한양대, 건국대, 공주대...",대학저널,"첫 산학 장학생 선발은 오는 5월 서강대 일반대학원 홈페이지를 통해 공고할 계획이다. 성균관대, IDW 2022 성공적 개최 위한 업무협약 체결 성균관대는 연구데이터 개방·활용분야 컨퍼런스 'International Data Week 2022(IDW 2022)...",http://www.dhnews.co.kr/news/articleView.html?idxno=204017
949,2022.03.29.,"(파워인터뷰)임채운 서강대 경영학과 교수 ""새정부, 산업규제 완화할 것…속도...",전기신문,"임채운 서강대 경영학과 교수는 ""지난 정부의 5년은 노동·안전 등 분야에서 한국 산업계가 나아갈 새... 임 교수는 서강대 교편을 잡은 이래 국내 민간부문에서 활발히 산·학 활동을 펼쳐왔다. 특히 중소기업진흥공단...",https://www.electimes.com/news/articleView.html?idxno=302577
950,2022.03.29.,"(파워인터뷰)임채운 서강대 경영학과 교수 ""새정부, 산업규제 완화할 것…속도...",전기신문,"임채운 서강대 경영학과 교수는 ""지난 정부의 5년은 노동·안전 등 분야에서 한국 산업계가 나아갈 새... 임 교수는 서강대 교편을 잡은 이래 국내 민간부문에서 활발히 산·학 활동을 펼쳐왔다. 특히 중소기업진흥공단...",https://www.electimes.com/news/articleView.html?idxno=302577
951,2022.09.23.,"이엠텍, 서강대학교 청년광장에서 진행한 2022 다나와 아카데미 페스티벌 성황...",케이벤치,"국내 PC 그래픽카드 점유율 1위이자, 대한민국 토종 그래픽카드 브랜드인 (주)이엠텍아이엔씨(대표 : 이덕수)는 2022년 9월 22일(목), 서울시 마포구에 위치한 '서강대학교' 내 청년광장에서 진행한 '2022 다나와...",http://kbench.com/?q=node/237554
952,2022.03.28.,"서강대, 틸론과 AI·SW 인재 양성 및 산학협력 업무협약체결",전자신문,양 기관은 이번 협약을 통해 서강대 대학원 인공지능학과 AI융합전공 내에 '메타버스 및 가상화 과정'을 개설해 AI 비전 및 추진 전략에 적합한 인재를 육성한다. 또 서강대 내에 '틸론 메타버스 및 가상화 연구 센터'를...,http://www.etnews.com/20220328000073
953,2022.03.28.,2023반도체계약학과 6개교 320명 체제 '예고'.. 서강대 SK하이닉스 '반도체 계...,베리타스알파,2023학년부터 서강대는 공과대학 내 '시스템반도체공학과'를 설립하고 반도체 전문인력을 양성한다. /사진=베리타스알파DB &lt;서강대 시스템반도체공학과 신설.. 2023 '첫 신입생' 모집&gt; 서강대가 SK하이닉스와 채용조건형...,http://www.veritas-a.com/news/articleView.html?idxno=409984
954,2022.03.28.,"[대학가 투데이] 연세대, 고려대, 서강대, 성균관대, 인하대, 한국해양대, 호...",대학저널,"양 기관은 협약을 통해 서강대 대학원 인공지능학과 AI융합전공 내에 '메타버스 및 가상화 과정'을 개설해 AI... 공청회 참석자들은 대학 교육 혁신을 통한 변화의 필요성에 공감하고 다양한 의견을 제시했으며, 인하대...",http://www.dhnews.co.kr/news/articleView.html?idxno=204000
955,2023.01.16.,"서강대, '제1회 대학원생 우수논문상' 시상식",한국대학신문,"이번 시상식은 서강대 대학원혁신센터가 대학원생을 대상으로 연구 의욕을 고취하고 학문적 역량 및 연구력을 강화하기 위해 기획했다. 행사에는 서강대 심종혁 총장, 전성훈 대학원장, 성봉준 대학원 부원장과 대학원생...",https://news.unn.net/news/articleView.html?idxno=540610
956,2022.04.16.,[윤석열 파워 엘리트 263人] 김경환 서강대 경제학부 교수,신동아,윤 당선인의 부동산 공약을 설계한 이는 김경환 서강대 경제학부 교수다. 그는 1980년 서강대 경제학과를 졸업하고 한국은행에서 근무하다가 1981년 미국 유학을 떠났다. 1987년 프린스턴대에서 경제학 박사학위를...,https://shindonga.donga.com/3/all/13/3295321/1
957,6일 전,권혁빈 스마일게이트 창업자 이혼소송...부인 지분 절반 요구,디지털타임스,권 이사장은 1999년 서강대 전자공학과를 졸업하고 2002년 스마일게이트를 창업했다. 지주회사인 스마일게이트홀딩스 대표이사·이사장을 거쳐 2017년에는 공익사업 재단인 희망스튜디오 이사장으로 취임했다....,http://www.dt.co.kr/contents.html?article_no=2023041902109963029001&ref=naver
958,2023.04.12.,서울 대학가 원룸 평균 월세 60만 원…1년 사이 15% 올라,동아일보언론사 선정,"원룸 평균 월세가 60만 원 이상인 대학가는 지난해 3월 2곳(서강대, 이화여대)에 그쳤지만 올해는 6곳으로 늘었다. 이화여대 인근 원룸은 평균 월세가 83만5000원으로 가장 높았다. 연세대 인근(69만5000원), 중앙대와...",https://www.donga.com/news/Economy/article/all/20230412/118804715/1
959,2023.01.26.,"서강대 평생교육원, 부동산학과 신설",디지털타임스,서강대학교 게임&amp;평생교육원이 올해 봄학기 부동산학과를 신설하고 학점은행제 학사학위 과정 수강생을... 수업과 별도로 수강생들이 맞춤형 학사관리를 받으며 원하는 과정의 학위를 6학기 내에 취득해 대학원에 진학할...,http://www.dt.co.kr/contents.html?article_no=2023012602109963046005&ref=naver
960,2023.04.12.,서울 대학가 원룸 평균 월세 60만 원…1년 사이 15% 올라,동아일보언론사 선정,"원룸 평균 월세가 60만 원 이상인 대학가는 지난해 3월 2곳(서강대, 이화여대)에 그쳤지만 올해는 6곳으로 늘었다. 이화여대 인근 원룸은 평균 월세가 83만5000원으로 가장 높았다. 연세대 인근(69만5000원), 중앙대와...",https://www.donga.com/news/Economy/article/all/20230412/118804715/1
961,2023.01.26.,"서강대 평생교육원, 부동산학과 신설",디지털타임스,서강대학교 게임&amp;평생교육원이 올해 봄학기 부동산학과를 신설하고 학점은행제 학사학위 과정 수강생을... 수업과 별도로 수강생들이 맞춤형 학사관리를 받으며 원하는 과정의 학위를 6학기 내에 취득해 대학원에 진학할...,http://www.dt.co.kr/contents.html?article_no=2023012602109963046005&ref=naver
962,2022.03.26.,"배터리·반도체 인재 선점 전쟁…SK하이닉스, 서강대와 ‘시스템반도체학과’...",세계일보,SK하이닉스는 24일 서강대 공과대학 내에 시스템반도체공학과를 신설하는 내용의 업무협약을 체결했다고 25일 밝혔다. 이 학과는 서강대 전자공학과를 모체로 한다. 서강대는 30명 규모로 시스템반도체공학과 계약학과를...,http://www.segye.com/content/html/2022/03/25/20220325505812.html?OutUrl=naver
963,2022.12.20.,"서강대 메타버스전문대학원-딥메디, 디지털치료 기술개발·인력양성 협업",ZDNet Korea언론사 선정,"서강대 메타버전문대학이 개발하는 ‘메타버스 유니버시티’ 프로젝트는 교육, 연구, 창업, 평생교육 등 대학에서 제공하는 모든 교육서비스를 제공하는 플랫폼이다. 서강대만의 전용 플랫폼이 아닌, 국내 대학 및 전...",https://zdnet.co.kr/view/?no=20221220151312
964,2022.03.25.,서강대 SK하이닉스와 차세대 반도체 인재육성을 위한 '시스템 반도체 공학과'...,베리타스알파,본 협약을 통해 서강대는 공과대학 내에 정원 30명 규모로 '시스템반도체공학과' 계약학과를 신설하고 올해 말 첫 신입생을 선발한다. 서강대 교수진은 SK하이닉스에서 필요로 하는 설계 및 반도체 소프트웨어에 특화된...,http://www.veritas-a.com/news/articleView.html?idxno=409897
965,2023.02.21.,2023정시 '이과 침공' 27.04% '확대'.. 서울대 53.75% 고대 46.77% 연대 67.4...,베리타스알파,특히 교차지원을 전면 허용한 서강대의 경우 최근 2023정시 충원율을 공개한 상위7개대학(고려대 동국대 서강대 서울대 연세대 이화여대 한양대) 중에서도 97%로 가장 높은 충원율을 기록했다. 되려 모집단위에 따라...,http://www.veritas-a.com/news/articleView.html?idxno=447671
966,2022.03.25.,"SK하이닉스, 서강대에 '시스템 반도체학과' 만든다…학비전액 지원",연합인포맥스,서강대는 공과대학 내에 설립되는 '시스템 반도체 공학과'는 정원 30명 규모로 올해 말부터 첫 신입생을 선발한다. 서강대 교수진은 SK하이닉스가 필요로 하는 설계 및 반도체 소프트웨어에 특화된 커리큘럼으로...,http://news.einfomax.co.kr/news/articleView.html?idxno=4205292
967,2022.10.28.,"서강비즈니스센터, BI 기업 (주)미디어잇다 인플루언서 이커머스 플랫폼 사업...",이투뉴스,"좌: 서울신용보증재단 권태유팀장, 우: 서강비즈니스센터 BI기업 (주)미디어잇다 대표 김영훈 서강대학교 서강비즈니스센터가 BI 기업 (주)미디어잇다(대표 김영훈)의 국내외 인플루언서 지적재산권 이커머스 플랫폼 특허...",http://www.e2news.com/news/articleView.html?idxno=247082
968,2022.09.20.,"이엠텍, 서강대학교 청년광장에서 진행되는 2022 다나와 아카데미 페스티벌 참...",케이벤치,"국내 PC 그래픽카드 점유율 1위이자, 대한민국 토종 그래픽카드 브랜드인 (주)이엠텍아이엔씨(대표 : 이덕수)는 2022년 9월 22일, 서울시 마포구에 위치한 '서강대학교' 내 청년광장에서 진행되는 '2022 다나와 아카데미...",http://kbench.com/?q=node/237425
969,2022.12.27.,"[2023 정시] 서강대, 전 전형 수능 100%로 1602명 선발",뉴스핌,서강대학교 정시모집 전 전형은 수능 100%로 선발한다. 정시모집에 지원하기 위한 대학수학능력시험의 필수응시영역 기준으로는 인문계열 지원자와 자연계열 지원자에 차이가 있다. 인문계열 지원자의 수능...,http://www.newspim.com/news/view/20221226000530
970,2022.03.25.,"SK하이닉스, 서강대에 ‘취업보장’ 시스템반도체공학과 설립",한겨레,"에스케이하이닉스와 서강대는 내년도부터 공과대학에 정원 30명 규모의 시스템반도체공학과를 신설하며, 올 하반기 신입생을 모집한다. 서강대 교수진은 에스케이하이닉스에서 필요한 반도체 설계 및 관련 소프트웨어...",https://www.hani.co.kr/arti/economy/marketing/1036255.html
971,2022.03.25.,서강대에 ‘시스템반도체공학과’ 생긴다...졸업하면 SK하이닉스 취업,서울신문,SK하이닉스와 서강대는 24일 서강대 전자공학과를 모체학과로 공과대학 내에 ‘시스템반도체공학과’를 신설하는 내용의 업무협약을 맺었다고 25일 밝혔다. 서강대는 30명 규모로 시스템반도체공학과 계약학과를 새로...,https://www.seoul.co.kr/news/newsView.php?id=20220325500032&wlog_tag3=naver
972,2023.02.21.,2023정시 '이과 침공' 27.04% '확대'.. 서울대 53.75% 고대 46.77% 연대 67.4...,베리타스알파,특히 교차지원을 전면 허용한 서강대의 경우 최근 2023정시 충원율을 공개한 상위7개대학(고려대 동국대 서강대 서울대 연세대 이화여대 한양대) 중에서도 97%로 가장 높은 충원율을 기록했다. 되려 모집단위에 따라...,http://www.veritas-a.com/news/articleView.html?idxno=447671
973,2022.10.28.,"서강비즈니스센터, BI 기업 (주)미디어잇다 인플루언서 이커머스 플랫폼 사업...",이투뉴스,"좌: 서울신용보증재단 권태유팀장, 우: 서강비즈니스센터 BI기업 (주)미디어잇다 대표 김영훈 서강대학교 서강비즈니스센터가 BI 기업 (주)미디어잇다(대표 김영훈)의 국내외 인플루언서 지적재산권 이커머스 플랫폼 특허...",http://www.e2news.com/news/articleView.html?idxno=247082
974,2022.09.20.,"이엠텍, 서강대학교 청년광장에서 진행되는 2022 다나와 아카데미 페스티벌 참...",케이벤치,"국내 PC 그래픽카드 점유율 1위이자, 대한민국 토종 그래픽카드 브랜드인 (주)이엠텍아이엔씨(대표 : 이덕수)는 2022년 9월 22일, 서울시 마포구에 위치한 '서강대학교' 내 청년광장에서 진행되는 '2022 다나와 아카데미...",http://kbench.com/?q=node/237425
975,2022.12.27.,"[2023 정시] 서강대, 전 전형 수능 100%로 1602명 선발",뉴스핌,서강대학교 정시모집 전 전형은 수능 100%로 선발한다. 정시모집에 지원하기 위한 대학수학능력시험의 필수응시영역 기준으로는 인문계열 지원자와 자연계열 지원자에 차이가 있다. 인문계열 지원자의 수능...,http://www.newspim.com/news/view/20221226000530
